"Path","Reason","Size"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_contrast01_20260515.bin.tmp","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_contrast01_20260522_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_contrast01_20260522_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_contrast01_20260522_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_pilot_10x1000_20260514.bin","excluded","10000"
"data\hardware\20260511_fpga1_board1\restart\random1_restart_pilot_10x1000_20260514_bps1_msb.bin","excluded","80000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_1000x125_warmup4_retest01_20260524.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_run02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_passband01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_passband01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_passband01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_edge01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_edge01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_edge01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_run02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_sweep01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_sweep01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_sweep01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_sweep01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_sweep01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_sweep01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_edge01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_edge01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_edge01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup5_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_passband01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_passband01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_passband01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup6_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_repeat02_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_repeat02_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_repeat02_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_sweep01_20260524.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_sweep01_20260524_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_sweep01_20260524_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_boundary_1000x64_header_20260515.bin","excluded","64000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_boundary_4x1000_header_20260515.bin","excluded","4000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_1000x1000_20260514.bin.tmp","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_1000x1000_header_delay_20260515.bin.tmp","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_1000x1000_header_delay60s_20260515.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_1000x1000_syncreset_20260514.bin.tmp","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_repeat02_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_repeat02_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_header_delay60s_repeat02_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat02_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat03_20260522_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat03_20260522_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup10_header_delay60s_repeat03_20260522_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat02_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat03_20260522_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat03_20260522_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup11_header_delay60s_repeat03_20260522_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat02_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat02_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat02_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat03_20260522_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat03_20260522_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_repeat03_20260522_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup16_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_formal_bits_1000x125_warmup8_header_delay60s_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_auto_smoke_4x64_20260514.bin","excluded","256"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_pilot_10x1000_20260514.bin","excluded","10000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_pilot_10x1000_20260514_bps1_msb.bin","excluded","80000"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_smoke_2x16_20260514.bin","excluded","32"
"data\hardware\20260511_fpga1_board1\restart\random3_restart_smoke_2x16_20260514_bps1_msb.bin","excluded","256"
"data\hardware\20260511_fpga1_board1\restart\restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup0_1000x125_20260523.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup10_1000x125_20260525.bin","excluded","41029"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup10_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup11_1000x125_20260525.bin","excluded","73904"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup11_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup12_1000x125_20260523.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup4_1000x125_20260525.bin","excluded","45029"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup4_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup5_1000x125_20260525.bin","excluded","33593"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup5_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup0_1000x125_20260523.bin","excluded","36529"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_20260525.bin","excluded","34311"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat02_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup11_1000x125_20260525.bin","excluded","51936"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup11_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup11_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup12_1000x125_20260523.bin","excluded","0"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup4_1000x125_20260525.bin","excluded","71718"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup4_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup4_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup5_1000x125_20260525.bin","excluded","29375"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup5_1000x125_preopen_20260525.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup5_1000x125_strict_20260525.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro1_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro3_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro3_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro4_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro5_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro6_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro7_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro1_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro3_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro4_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro5_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro6_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro6_1000x125_strict_20260526_repeat02.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro7_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.bin","excluded","125008"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.bin","excluded","125000"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\same_column_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.bin","excluded","1000000"
"data\hardware\20260511_fpga1_board1\restart\sparse_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.bin","excluded","125000"
